房源名称,面积,租金,单平米租金
友家 · 龙跃苑四区5居室-南卧,15.1,3130,207.2847682
友家 · 融泽嘉园3居室-南卧,20.4,3990,195.5882353
友家 · 国仕汇2居室-南卧,12.6,3290,261.1111111
友家 · 融泽嘉园3居室-北卧,9,2590,287.7777778
友家 · 天露园一区4居室-南卧,16,3860,241.25
友家 · 国仕汇4居室-北卧,13.2,2690,203.7878788
友家 · 首开国风美唐三期4居室-北卧,10.1,2530,250.4950495
友家 · 融泽嘉园3居室-南卧,11.4,3090,271.0526316
友家 · 龙腾苑二区3居室-南卧,16.1,3730,231.6770186
友家 · 北店嘉园4居室-北卧,10.5,2370,225.7142857
友家 · 云趣园三区4居室-北卧,17.7,3130,176.8361582
友家 · 龙腾苑三区3居室-北卧,11.8,2790,236.440678
友家 · 龙兴园西区3居室-北卧,11,1930,175.4545455
友家 · 风雅园三区4居室-南卧,14.4,3990,277.0833333
友家 · 首开智慧社3居室-北卧,8.1,2960,365.4320988
