房源名称,面积,租金,单平米租金
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",53,5000,94.33962264
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",56,5200,92.85714286
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,朝南主卧,家电齐全,随时入住",90,2500,27.77777778
"物业直租,旭辉奥都,正规次卧,家电齐全,随时入住",90,2000,22.22222222
"物业直租,旭辉奥都,合住单间,家电齐全,随时入住",90,1500,16.66666667
针房源世茂奥林花园新出三居 正南正北 有钥匙 随时看,198,22000,111.1111111
"世茂奥林花园 豪装三居 小区化境优美 安静幽雅 有钥匙,随时",198,21000,106.0606061
世茂奥林花园豪装三居室带车位小区环境无可媲美随时可看,183,16000,87.43169399
世茂奥林花园 经典两居户型 小区环境美 奥森 有车位哦,128,13000,101.5625
"世茂奥林花园,万达大湖,两室两厅,观景,舒适,温馨,家的感觉",118,11500,97.45762712
针房源世茂奥林花园新出三居 正南正北 有钥匙 随时看,198,22000,111.1111111
立水桥南站 美立方 精装复式 的优先选择,112,10000,89.28571429
北苑地铁13号线 采光充足 周边配套设施成熟 地铁,52,7800,150
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
5号.线立水桥南站 望春园新出南北通透两居室 小区环境优美,116,7300,62.93103448
"铁13号线华贸城精装三居室家电齐全,看房方便",95,10200,107.3684211
物业出租望春园 华发颐园旭辉奥都拎包入住 随时入住,90,7500,83.33333333
旭辉奥都 精装新房源 业主 看房预约 随时签约,95,7000,73.68421053
开门见喜 精装立水桥南 南向一居室 全新装修 随时看,65,5100,78.46153846
立水桥南 北苑 旭辉奥都 豪华一居室 随时看 家电家具全新,70,6000,85.71428571
立水桥南茉藜园精装两居、超格、家具齐全、随时入住!!,118,6000,50.84745763
"铁13号线华贸城精装三居室家电齐全,看房方便",95,10200,107.3684211
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
5号.线立水桥南站 望春园新出南北通透两居室 小区环境优美,116,7300,62.93103448
物业直租 北苑美立方 华发颐园旭辉奥都 一居室 随时入租,50,5100,102
物业出租望春园 华发颐园旭辉奥都拎包入住 随时入住,90,7500,83.33333333
北苑立水桥旭辉奥都75平豪华一居婚房首租奢华真实照片视频,75,6500,86.66666667
北苑绣菊园 精装一居室 5号线北苑路北站 这么低的价格不多啦,72,5100,70.83333333
立水桥南地铁边环科苑 精装两居 干净整洁 0押金可月付,80,6800,85
5号线立水桥南旭辉奥都 豪装开间 看房方便 家具齐全,55,4950,90
丙丙 林奥嘉园南向观景房 奥森过马路即到 看房方便,25,3200,128
丙丙 媒体村新出奥森北门林奥嘉园 南北2居 好房,130,8200,63.07692308
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",53,5200,98.11320755
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",50,5000,100
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
新出 北苑 润泽公馆 空房出租 南北通透 采光好 租期可面谈,145,12000,82.75862069
头次出租 婚房欧式华装修 全南三居 带家具可长租 随时入住,112,12500,111.6071429
润泽公馆 大三居 交通便利 配套齐全 舒适温馨 业主直租,148,12000,81.08108108
北苑润泽公馆三居精装修家具家电齐全采光好13号方便,120,11500,95.83333333
北苑 旭辉奥都 豪装两居 老业主的房 可以长签,90,7500,83.33333333
北苑奥森旁+大三居户型方正+高层观景+装修+家电全齐亚奥,140,14000,100
"朝阳北苑铁13号线华贸城精装三居室家电齐全,看房方便",95,10150,106.8421053
地铁13号线 润泽悦溪南北大两居出租 刚做完保洁 随时看房,88,8000,90.90909091
北苑家园望春园 正规大两居 业主初次出租 看房随时,115,6450,56.08695652
茉藜园精装修大三居 首.次出租 入住随时 业主直租 看房可约,128,8800,68.75
"紫绶园两居室,优惠多多,家具家电齐全,交通便捷",79,6000,75.94936709
望春园正规一居 首.次出租 业主直租可长签 看好随时腾房,65,5350,82.30769231
婚房豪装南北两居室 北苑家园 望春园 临地铁5号线 环境优美,110,7300,66.36363636
"世茂奥临花园,265平4居,豪华装修奥森,交通便利",265,25000,94.33962264
北苑家园清友园 业主精装两居室 全家电 干净整洁 随时,110,7000,63.63636364
媒体村 天溪园 五居室 下叠拼别墅 南北通透 带花园,230,38000,165.2173913
北苑青年城开间 家具家电齐全 可长租 押0月付,40,4300,107.5
媒体村 天溪园 五居室 下叠拼别墅 南北通透 带花园,230,38000,165.2173913
华发颐园南北精装三居 家具齐全 干净整洁 长期租 随时看,138,13500,97.82608696
北苑 润泽区 北京华贸城 新上三居室 业主直租 看房有钥匙,110,10266,93.32727273
北苑 润泽公馆 南北大三居 带车位 室内干净整洁 拎包住,148,15500,104.7297297
北苑家园茉藜园精装三居室 有钥匙 拎包入住 随时看房,110,9800,89.09090909
城铁13号线 铁建国际城 正规居家大两居 装修不错 拎包入住,105,8000,76.19047619
整租 天怡家园 南向两居 茉藜园西边小区 房主首租,94,6950,73.93617021
北苑家园 茉藜园 绣南 精装西南 两居两卫 随时看房,116,7000,60.34482759
南北两居首/租 北苑立水桥 望春园 采光好 房子新随时看!,110,7050,64.09090909
中国铁建国际城 南北通透 亚奥核心商圈 家具家电齐全,129,12800,99.2248062
北苑家园 茉藜园 南向主卧 次卧 随时入住 0押金,121,2180,18.01652893
北苑清友园 大两居 装修好 适合一家人住 看房方便 好房秒租,104,7000,67.30769231
北苑 急租 福熙大道山水蓝维大三居室,150,13000,86.66666667
"福熙大道同比润泽公馆,悦熙,南北通透四居室 装修好,",199,26000,130.6532663
朝阳 北苑清友园 南向带阳台 主卧独卫 家具家电齐全,153,2800,18.30065359
新上福熙大道首租+随时入住+0押金月付+租给爱惜房子的你,138,12000,86.95652174
北苑来北家园一居室 看房随时有钥匙 蕴实园 恒大名都 青年城,65,5200,80
"中国铁建国际城,南北通透三居室,邻天润福熙大道,华贸城",119,12000,100.8403361
"5号线立水桥南,美立方精装三居,媒体村天居园天畅园北辰上品",98,7999,81.62244898
"北苑 美立方 精装南向大开间,铁旁,居家必备",50,5000,100
"华贸城乐想汇大开间,南向,精装修,集中供暖,近地铁",55,5200,94.54545455
北苑路北美立方 两家合住 主卧 次卧 独卫 拎包入住,102,2100,20.58823529
北苑 美立方5号旁 精装一居 美立方 随时入住 有钥匙,60,5500,91.66666667
美立方 2室1厅2卫个人,120,8500,70.83333333
天怡家园 3室2厅2卫个人,130,10700,82.30769231
北苑 立水桥 华发颐园 140平南北三居 家电齐全 零押月付,140,12500,89.28571429
13北苑家园 紫绶园正规南北三居室 家具家电齐全 可同事合住,94,7700,81.91489362
北苑筑华年正规三居室出租 真实图片 可同事合住 随时看房入住,100,7500,75
绣菊园精装南北三居室可朋友合住 随时看房 地铁北苑站菜市,108,8199,75.91666667
北苑家园望春园 婚房两居室 集中供暖 可月付 拎包住 近5,108,7500,69.44444444
朝阳北苑.林奥嘉园.安立路.奥森北门.南向次卧.厅隔,25,2400,96
"物业直租,旭辉奥都,合住单间,家电齐全,随时入住",8,1000,125
"物业直租,旭辉奥都,合住单间,家电齐全,随时入住",15,1000,66.66666667
"物业直租,旭辉奥都,精装单间,家电齐全,随时入住",15,2000,133.3333333
"物业直租,旭辉奥都,正规次卧,家电齐全,随时入住",20,2000,100
"铁13号线华贸城精装三居室家电齐全,看房方便",95,10200,107.3684211
立水桥南茉藜园精装两居、超格、家具齐全、随时入住!!,118,6000,50.84745763
物业直租 北苑美立方 华发颐园旭辉奥都 一居室 随时入租,50,5100,102
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
5号.线立水桥南站 望春园新出南北通透两居室 小区环境优美,116,7300,62.93103448
物业出租望春园 华发颐园旭辉奥都拎包入住 随时入住,90,7500,83.33333333
立水桥南站 美立方 精装复式 的优先选择,112,10000,89.28571429
北苑 美立方 精装两居 (押零付一)5号线 立水桥南站,65,6700,103.0769231
北苑地铁13号线 采光充足 周边配套设施成熟 地铁,52,7800,150
北苑旭辉奥都舒适好房清凉一夏铁204米!随时入住!,61,5000,81.96721311
"朝阳北苑,望春园,精装小三居,拎包入住入住,家具家电齐全",98,8000,81.63265306
北苑近奥森望春园南北2居!婚房首组+园林绿化+舒心安逸!,96,7000,72.91666667
北五环婚房两居 头回出租 家具全齐 干净整洁 找一家人,90,6850,76.11111111
5北苑路北站 拂林园精装卧室出租 家具齐全 拎包入住,26,2500,96.15384615
北苑媒体村 大两居出租 看房方便 好房 交通便利 速看,133,10000,75.18796992
新出 天朗园163平米房 看房随时有钥匙,163,17500,107.3619632
"北苑林奥嘉园,精装大一居,观奥森,采光好,0押金",75,7200,96
城锦苑南向主卧 住家少干净整洁 集中供暖 近地铁押0月付,28,2800,100
朝阳北苑.林奥嘉园.安立路.奥森北门.南向次卧.厅隔,25,2400,96
美立方 新上婚房两居 中国风装修 精装南向两居 随时起租,85,7500,88.23529412
5号线铁立水桥南望春园 业主婚房 品质家居 可长签,110,6700,60.90909091
北苑路北 天居园精装开间 干净整洁 温馨舒适 随时看房,59,5000,84.74576271
北苑 奥森北门林奥嘉园 天然氧吧 豪装两居 随时看房 拎包住,118,8300,70.33898305
5北苑路北 天然氧吧奥森公园北门 林奥嘉园 精装次卧,30,2600,86.66666667
林奥嘉园 天月园 精装全南2居 业主直租 慢无,118,10000,84.74576271
北苑 林奥嘉园主卧次卧 高层合租 铁干净整洁 奥森,20,2400,120
奥森国公园 林奥嘉园主卧次卧 高层合租 铁干净整洁 奥,20,2300,115
5北苑路北 天然氧吧奥森公园北门 林奥嘉园 精装主卧,30,3600,120
万科星园 出租三居室 精装修 拎包入住 随时看,138,14000,101.4492754
新上北苑旭辉奥都南北精装两居!随时入住!,90,7200,80
奥森+北苑华发颐园南北120平2室2卫+首租近地铁+实图,120,8500,70.83333333
北苑旭辉奥都舒适小两居!铁立水桥北苑站!业主首租!,90,6650,73.88888889
新上北苑望春园0押金月付+随时入住+齐全家电,94,6500,69.14893617
傲城融富天畅园领地大平米房户型方正利用,163,17000,104.2944785
城锦苑南向主卧 住家少干净整洁 集中供暖 近地铁押0月付,28,2800,100
北苑家园 林奥嘉园 精装大一居室 集中供暖 拎包住 可月付,70,6000,85.71428571
媒体村附近傲城户型 房出租 价低临 随时看房,232,28500,122.8448276
媒体村傲城融富165平西南向三居 有钥匙 长期出租,165,16500,100
站 北苑媒体村傲城融富165平西南三居70平厅送落地,165,16800,101.8181818
北苑 美立方 精装两居 (押零付一)5号线 立水桥南站,65,6700,103.0769231
"铁13号线华贸城精装三居室家电齐全,看房方便",95,10200,107.3684211
北苑地铁13号线 采光充足 周边配套设施成熟 地铁,52,7800,150
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
5号.线立水桥南站 望春园新出南北通透两居室 小区环境优美,116,7300,62.93103448
立水桥南站 美立方 精装复式 的优先选择,112,10000,89.28571429
朝阳北苑.林奥嘉园.安立路.奥森北门.南向次卧.厅隔,25,2400,96
美立方 新上婚房两居 中国风装修 精装南向两居 随时起租,85,7500,88.23529412
(0押金 可月付)立水桥 精装两居室 价格不贵 看房随时,90,6300,70
近5号线立水桥南 旭辉奥都 精装大两居 业主首租,95,6800,71.57894737
电梯两居+采光好 装修好+舒适 近地铁 生活便利<押0付,95,6600,69.47368421
立水桥南新上 旭辉奥都 精装两居 可零押金月付 300米铁,80,6500,81.25
(地铁五号线)北苑望春园精装大2居 业主直租 价位能谈,103,7800,75.72815534
北苑家园望春园 三居两卫 业主直租 看房打电话,90,9500,105.5555556
"5号线立水桥南,华发颐园婚房三居旭辉奥都美立方望春园附近北辰",122,12000,98.36065574
北苑 立水桥南站 筑华年 二改三 同事同学 合租好房集中供暖,100,8200,82
物业直租 北苑美立方 华发颐园旭辉奥都 一居室 随时入租,50,5100,102
北苑家园 单间出租 房子干净 看房随时,20,2500,125
物业出租望春园 华发颐园旭辉奥都拎包入住 随时入住,90,7500,83.33333333
北苑 旭辉奥都 精装两居 婚房 5号.线立水桥南站,96,7500,78.125
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
立水桥南茉藜园精装两居、超格、家具齐全、随时入住!!,118,6000,50.84745763
新出 天朗园163平米房 看房随时有钥匙,163,17500,107.3619632
"物业直租,旭辉奥都,正规次卧,家电齐全,随时入住",20,2000,100
旭辉奥都 精装一室一厅 有电梯 随时看拎包入住,55,4900,89.09090909
北苑家园 望春园主卧 三家合住 家电齐全 零押月付,30,2200,73.33333333
北苑家园 茉藜园 南向主卧 家电齐全 押零月付,25,2300,92
"立水桥 北苑 旭辉奥都 空房 可 随时看房,急租!",60,4700,78.33333333
北苑媒体村万科星园 精装大两居 高层 看奥森公园 拎包 急租,91,8800,96.7032967
北苑山水蓝维豪华装修大两居配套全环境好城铁,95,9200,96.84210526
山水蓝维精装两居室 拎包入住 业主直租,95,9500,100
山水二室一厅一卫,98,9200,93.87755102
北苑家园 单间出租 房子干净 看房随时,20,2500,125
立水桥南茉藜园精装两居、超格、家具齐全、随时入住!!,118,6000,50.84745763
北苑家园望春园 三居两卫 业主直租 看房打电话,90,9500,105.5555556
"5号线立水桥南,华发颐园婚房三居旭辉奥都美立方望春园附近北辰",122,12000,98.36065574
北苑 立水桥南站 筑华年 二改三 同事同学 合租好房集中供暖,100,8200,82
(地铁五号线)北苑望春园精装大2居 业主直租 价位能谈,103,7800,75.72815534
北苑 旭辉奥都 精装两居 婚房 5号.线立水桥南站,96,6600,68.75
甩租!旭辉奥都 0 押一付一 随时看房,29,2400,82.75862069
"立水桥 北苑 旭辉奥都 空房 可 随时看房,急租!",60,4500,75
北苑 万科星园 精装 力迈 奥森公园,125,13000,104
北苑 万科星园 精装三居 8月中下旬客入住,125,13000,104
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,13000,104
北苑路北铁 林奥嘉园主卧独卫+次卧+厅隔押0月付实房实拍,30,3800,126.6666667
旁领地 大三居 赠送地下室和小院哦!,170,15600,91.76470588
北苑路北 林奥嘉园 2居改3居室2卫 可整租可分租押0月付,128,10800,84.375
天怡家园旁北苑6号院精装三居室 业主急租 家具齐全 有钥匙,95,8000,84.21052632
零押金+月付 北苑路北 精装三居室 可同事合租 有钥匙 随时,118,10300,87.28813559
北苑路北 林奥嘉园 2居改3居室2卫 可整租可分租押0月付,128,10800,84.375
零押金+月付 北苑路北 精装三居室 可同事合租 有钥匙 随时,118,10300,87.28813559
临5 北苑路北 林奥嘉园 精装小次卧 守公园 拎包入住,31,2170,70
北苑媒体村美立方精装大开间 朝南 家具家电齐全 拎包入住 急,45,4200,93.33333333
北苑 美立方 精装一居室 全明格局 采光好 看房随时,65,5200,80
北苑媒体村美立方精装复式大两居 客厅 使用120平 急租,60,6800,113.3333333
媒体村天居园133平米 房 有钥匙,133,8500,63.90977444
北苑媒体村精装大开间 房子没出租过 看房有钥匙 拎包入住,65,5200,80
北苑媒体村天居园 精装大一居 南向带阳台 全装全配 拎包入住,88,6300,71.59090909
媒体村天畅园 182平租金可谈 精装修 位置好,182,16500,90.65934066
北苑媒体村、精装大三居、大开间、看房有钥匙、出入方便,170,10500,61.76470588
北苑媒体村天畅园 精装空房三居 可以 南向采光好开放小区,133,9200,69.17293233
北苑媒体村天畅园、大开间、可出租、看房有钥匙、,135,12500,92.59259259
华贸城东区 2室1厅2卫个人,106,7000,66.03773585
"北苑立水桥新上旭辉奥都一居,落地窗,干净好住5600亲自实勘",60,5600,93.33333333
北苑家园望春园 婚房两居室 集中供暖 可月付 拎包住 近5,108,7500,69.44444444
绣菊园精装南北三居室可朋友合住 随时看房 地铁北苑站菜市,108,8199,75.91666667
北苑筑华年正规三居室出租 真实图片 可同事合住 随时看房入住,100,7500,75
北苑筑华年 南北精装大两居 业主直租 看房随时 拎包入住,84,7500,89.28571429
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,4200,110.5263158
"乐想汇精装开间,干净整洁,房子装修不错,可0押金可月付",52,5580,107.3076923
立水桥南新上 旭辉奥都 精装两居 可零押金月付 300米铁,80,6900,86.25
北苑家园 旭辉奥都 燃气开间 家电齐全 采光好 拎包住,50,4880,97.6
北苑家园 莲葩园 温馨两居两卫 家电齐全 采光好 0押金月付,108,6999,64.80555556
北苑家园 莲葩园 精装两居 干净整洁高层 采光好 0押月付,70,5880,84
北苑立水桥旭辉奥都60平大开间 采光好 铁近 0押月付,60,4900,81.66666667
"北京华贸城 空房.可配齐家具,可办.公可居家 南向无遮挡",67,7000,104.4776119
北苑站华贸城新上大三 豪华装修 真实照片看房方便 可押0付一,100,8600,86
"舒适,温馨,大气,现代于一身的业主自+住房豪华装修可拎包入住",220,22000,100
豪装150平大三居红木家具 北苑家园 华发颐园 旭辉奥都,140,12800,91.42857143
东方郁金香新上开间 步行两分到立水桥站 干净整洁0押月付,45,4450,98.88888889
出门立水桥南站口 精装正规两居 装修好 干净整洁温馨,80,6999,87.4875
"乐想汇精装开间,干净整洁,房子装修不错,可0押金可月付",52,5580,107.3076923
零押月付 旭辉奥都 华贸城 绣菊园 精装温馨开间 干净到不行,60,5600,93.33333333
北五环望春园旭辉奥都婚房两居头回出租家具全齐0押月付,90,6900,76.66666667
北苑家园 旭辉奥都 华贸城 精装超温馨开间业主直租价格便.宜,50,4800,96
立水桥南300米 旭辉奥都 望春园 精装燃气温馨一居业主直租,60,5800,96.66666667
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,4000,105.2631579
北苑 立水桥 华发颐园 140平南北三居 家电齐全 零押月付,140,12500,89.28571429
天怡家园 3室2厅2卫个人,130,10700,82.30769231
"13北苑 润泽悦溪 公馆 精装修环境优美,交通便利,地段",60,6980,116.3333333
5北苑天怡家园 望春园 大三居 看房随时 0押金,108,9200,85.18518519
13北苑家园 紫绶园正规南北三居室 家具家电齐全 可同事合住,94,7700,81.91489362
北苑 傲城融富中心 三室两厅两卫 整租 零押金,170,17000,100
"5号线立水桥南,茉藜园清友有附近,绣菊园精装4居可同事合住",121,8200,67.76859504
13号线城铁北苑 华贸城世华泊郡 精装正规三居 看房随时,130,10000,76.92307692
北苑站13号线 润泽悦溪 精装2居 家具家电齐全 拎包入住,87,8000,91.95402299
领地精装一居全墙壁纸拎包入住家电全配0押月付,72,5600,77.77777778
新上婚房装修自带落地飘窗5号城铁立水桥南旁华发颐园,60,5700,95
北京华贸城精装复式 近铁13号线 可居家可 0押金月付,106,7200,67.9245283
精装1居 房子干净+不容错过+家电齐全+北苑家园茉藜园望春园,66,5500,83.33333333
温馨两居 干净整洁温馨两居 北苑家园 旭辉奥都 0押金可月,74,6100,82.43243243
朝阳北苑 乐想汇小区 精装开间周边配套齐全 0押金可月付,53,4920,92.83018868
领地精装一居全墙壁纸拎包入住家电全配0押月付,72,5600,77.77777778
"华贸城超精装2次元两居,便利交通,大气",88,8800,100
"北京华贸城 空房。可配齐家具,南向无遮挡",53,7600,143.3962264
北苑 上元君庭 万科星园 精装一居室 租房送健康 怀抱奥森,66,7300,110.6060606
铁建花语城豪装两居 南北通透 家电家具齐全 环境优美,91,7800,85.71428571
佳兴园旁北苑6号院精装三居室 家具齐全 有钥匙 随时看房,95,8300,87.36842105
佳兴园旁北苑6号院精装三居室 家具齐全 有钥匙 随时看房,95,8300,87.36842105
佳兴园旁北苑6号院精装三居室 家具齐全 有钥匙 随时看房,95,8300,87.36842105
佳兴园旁北苑6号院精装三居室 家具齐全 有钥匙 随时看房,95,8300,87.36842105
朝阳北苑 乐想汇小区 精装开间周边配套齐全 0押金可月付,53,4920,92.83018868
"乐想汇精装开间,干净整洁,楼下商圈,可0押金可月付",74,6280,84.86486486
5号线立水桥南望春园 清友园精装俩居室 诚意出租随时恭候看房,96,6800,70.83333333
北苑 立水桥 东小口公园 茉藜园 精装两居 家具齐全押0付,93,6500,69.89247312
北苑家园望春园新上两居 随时看房 业主好说话 押0付1,98,6500,66.32653061
北苑家园望春园 茉藜园 板楼2居 精装修 看房提前约,118,7100,60.16949153
豪华主卧独卫.低调古典奢华仅.此一套.北苑望春园.旭辉奥都,45,3850,85.55555556
北苑豪华厅隔.低调古典奢华+北苑望春园.旭辉奥都0押月付,50,3999,79.98
0押金月付 北京城建次方 华贸城精装三居 干净整洁空间宽敞,130,7700,59.23076923
旭辉奥都 望春园 精美开间改两居 全墙壁纸 干净整洁 城铁,60,5800,96.66666667
世茂奥临花园 3室 南北通透 217平 25000元,217,25000,115.2073733
"乐想汇精装开间,干净整洁,房子装修不错,可0押金可月付",52,5580,107.3076923
北苑家园绣菊园精装一居全墙壁纸拎包入住家电全配0押月付,72,5600,77.77777778
铁建国际城豪装三居 人车分流 采光好 配套齐全 干净整洁,118,10000,84.74576271
"0押金 精装温馨 茉藜园新出2居,干净清爽家电全配,交通便利",90,7600,84.44444444
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 万科星园 力迈国际 奥森公园 精装 含车位,126,14000,111.1111111
北苑 万科星园 力迈国际 奥森公园 精装 含车位,125,14000,112
北苑 旭辉奥都 精装两居 婚房 5号.线立水桥南站,96,7500,78.125
(地铁五号线)北苑望春园精装大2居 业主直租 价位能谈,103,7800,75.72815534
立水桥南茉藜园精装两居、超格、家具齐全、随时入住!!,118,6000,50.84745763
北苑家园望春园 三居两卫 业主直租 看房打电话,90,9500,105.5555556
北苑 立水桥南站 筑华年 二改三 同事同学 合租好房集中供暖,100,8200,82
假壹赔百!真实图片!北苑筑华年三居7400元出租!可同事合住,100,7400,74
"5号线立水桥南,华发颐园婚房三居旭辉奥都美立方望春园附近北辰",122,12000,98.36065574
北苑家园 单间出租 房子干净 看房随时,20,2500,125
物业直租 北苑美立方 华发颐园旭辉奥都 一居室 随时入租,50,5100,102
物业出租望春园 华发颐园旭辉奥都拎包入住 随时入住,90,7500,83.33333333
全墙壁纸+精装两居.业主首出租 北苑家园望春园+旭辉奥都0押,88,7450,84.65909091
北苑媒体村 好房 视野好 看房有钥匙随时能用 看房方便,165,11500,69.6969697
"北苑+全智能房+豪华三居三卫花园洋房,鸟语花香,山水蓝维",210,22600,107.6190476
全墙壁纸+豪装两居+南北通透+润泽悦溪+北苑华贸城+零押月付,90,8100,90
"物业直租,立水桥南,旭辉奥都,单间,限女生",10,1000,100
"物业直租,立水桥南,旭辉奥都,单间,限女生住",10,1000,100
"物业直租,立水桥南,旭辉奥都,单间,限女生住",10,1000,100
"物业直租,立水桥南,旭辉奥都,单间,限女生住",10,1000,100
新上茉藜园南北双卫两居!婚房首租!租给一家人!随时看房,99,6875,69.44444444
城铁立水桥南北苑家园豪装婚房2室2卫 一样租金不一样感受,118,6600,55.93220339
5号线立水桥南望春园 清友园精装俩居室 诚意出租随时恭候看房,96,6800,70.83333333
新上温馨一居室!旭辉奥都、铁127米!婚房首租、月付房租!,50,4900,98
立水桥南旭辉奥都婚房一居首租情侣专属铁288米!!,50,4800,96
北苑 山水欧雷山 豪装三居 带花园 真正好房!租!有钥匙,160,11500,71.875
新上 业主直租 世华泊郡 全南两居 欧式装修 可长签 随时住,89,8000,89.88764045
新出北苑 城建世华泊郡 业主长期出租 豪华三居 随时住,139,11000,79.13669065
北苑 美立方 精装两居 (押零付一)5号线 立水桥南站,65,6700,103.0769231
"北苑媒体村天畅园,立水桥北方明珠170出租,",170,15500,91.17647059
北苑5号13号线 紫绶园精装正规两居室 出门公交 易事达广场,95,6000,63.15789474
北京城建世华泊郡精装南北三居室出租 小区 人车分流,135,11500,85.18518519
立水桥南站 美立方 精装复式 的优先选择,112,10000,89.28571429
5号.线立水桥南站 望春园新出南北通透两居室 小区环境优美,116,7300,62.93103448
北苑地铁13号线 采光充足 周边配套设施成熟 地铁,52,7800,150
"铁13号线华贸城精装三居室家电齐全,看房方便",95,10200,107.3684211
精装修+婚房温馨两居 全南向 全墙壁纸 真.实照片 真.实价格,90,7000,77.77777778
全智能家居+超豪华主卧独卫+全墙壁纸+华发颐园 旭辉,50,4200,84
150平豪华装修大三居+可同事合住+华发颐园 旭辉奥都+0押,150,13600,90.66666667
山水蓝维新上南北通透大三居 业主头回出租 有钥匙 随时看房,210,23000,109.5238095
山水蓝维新上南北大三居 业主头会出租 有钥匙 看房方便,210,23000,109.5238095
山水蓝维新上南北大三居 小区环境 临北苑东路 京承高速,210,210,1
"平安嘉苑佳兴园三居,装修好,近,看房方便",120,10300,85.83333333
北苑路北站 万科星园 1室1厅 随时看房 就一套 有钥匙,65,6600,101.5384615
北苑 万科星园 豪装三居室 拎包入住 交通便利,148,13000,87.83783784
豪装 奥森公园北门 林奥家园 大两居 集中供暖 临 铁,140,10000,71.42857143
奥森公园北门 林奥嘉园 5 精装主卧独卫 0押金,35,3800,108.5714286
北苑媒体村天居园 精装打两局 拎包入住 干净整洁 着急出租,84,8000,95.23809524
北苑媒体村天畅园 182平租金可谈 精装修 位置,182,17000,93.40659341
急租媒体村天畅园旁傲城融富 大一居房 有钥匙 随时看房,76,8000,105.2631579
北苑家园 上元君庭 近5 近奥林匹克公园 拎包住,120,9000,75
"拂林园,奥森,纵赏绿色,全南大三居,舒适,看房提前约",153,11700,76.47058824
恒大名都精装修西向开间出租 月付无押金 交通便利,60,5000,83.33333333
出门 美立方平安嘉苑精装婚房开间出租拎包入住 先看,60,5400,90
恒大名都 正规大两居 出租 新装修没有住过 随时看房,85,6300,74.11764706
0押金月付 来北家园一居室 出门公交站 家电齐全 看房随时,60,4800,80
媒体村天畅园西南向186平米空房有钥匙出租装修好,156,15000,96.15384615
北苑天怡家园 美立方精装一居室 家具家电齐全 看房有钥匙 5,66,5300,80.3030303
北苑 望春园 旭辉奥都精装一居室出租 拎包入住家电齐全 居家选择,68,5200,76.47058824
天怡家园 精装两居室 把边户型 全明格局 有钥匙 随时看,89,6500,73.03370787
北苑城锦苑 筑华年主卧次卧出租 交通便利 拎包入住 随时看房,20,2200,110
来北家园 相寓精装一居室 集中供暖 拎包入住 随时看房,55,4500,81.81818182
天润福熙大道 1室 南北通透 61平 7700元,61,7700,126.2295082
原始南北三居室改成了七居室,170,15000,88.23529412
上元君庭 南北通透带三个飘窗装修保养好,101,10000,99.00990099
旭辉奥都美立方 华发颐园 大2居,90,6800,75.55555556
物业出租收费5折 华发颐园旭辉奥都,100,6800,68
物业出租 北苑 华发颐园 美立方 旭辉奥都,90,6400,71.11111111
物业直租媒体村华发颐园旭辉奥都社区,100,7300,73
北苑媒体村北美立方 旭辉奥都 精装1居室用金5折,50,4700,94
北苑媒体村 美立方华发颐园旭辉奥都婚房首次出租,55,5300,96.36363636
北苑美立方华发颐园 望春园旭辉奥都 精装1居室,65,5000,76.92307692
北苑望春园 旭辉奥都拎包入住 物业出租,90,6200,68.88888889
物业出租 媒体村北苑美立方北旭辉奥都拎包入住精装2居室,95,7200,75.78947368
北苑立水桥旭辉奥都地下室仓储 出租 不可,30,1000,33.33333333
物业直租北苑立水桥华发颐园旭辉奥都60平一居室 主册,60,5300,88.33333333
物业出租北苑 华发颐园 旭辉奥都精装一居 拎包入住,60,5500,91.66666667
北苑 立水桥 旭辉奥都精装出租,90,7500,83.33333333
物业出租 北苑立水桥 望春园旭辉奥都精装2居室,90,7400,82.22222222
