房源名称,面积,租金,单平米租金
龙腾苑六区+回龙观站13号线+月初入住+出行便利,100,8200,82
押一付三 云趣园三区 三居室 八号线育知路 低楼层可朋友同事合租,100,7300,73
国风美唐 精装两居室出租 霍营地铁边 带电梯 押零付一,70,6700,95.71428571
东村家园电梯房正规两居室看房方便,86,7000,81.39534884
"流星花园.二区,环境整洁清爽,光照较好,冬暖夏凉",16,1650,103.125
龙跃苑东二区二室一厅一卫,120,4500,37.5
珠江摩尔184平三室丨生命科学园站、永旺商场旁丨可办照看房随时,184,13000,70.65217391
相寓4.0装修四居两卫 可押零付一 合租不超过十个人 随时入住,138,9500,68.84057971
合住主卧独卫 短租三个月 看房随随时 有钥匙真实图片,27,3000,111.1111111
田园风光 平西府站 随时看房 拎包入住 可0押月付 新配家具,129,1900,14.72868217
首开智慧社三室一厅二卫,132,12000,90.90909091
"和谐家园,主卧,三家合租,押0付1",25,2000,80
三家合租 大次卧 霍营回龙观站 月付房租零押金,135,2000,14.81481481
回龙观 龙兴园西区 精装两居室 拎包入住 地铁13号线,100,5500,55
泰华两居室 随时看房入住 押0付一 家具齐全 8号线育新站,90,7300,81.11111111
珠江摩尔国际 5.49米两居室 采光好 交通便利 业主包物业取暖,166,9000,54.21686747
回龙观新村3居出租随时看房西二旗上地百度软件园,90,7000,77.77777778
"租房,田园风光(0押金,可月付)主卧独卫(8号线平西府)随时看",30,2999,99.96666667
金域华府一期 高品质小区 看房随时,64,5500,85.9375
家 触手可及 回龙观8号线平西府地铁站马连店小区 可合租月付,116,6600,56.89655172
东亚上北中心电梯房 精装修家具齐全 看房方便随时起租 近地铁,40,4300,107.5
"尚城小区经典大三居室 ,业主着急出租只要5700 家具家电齐全",148,5700,38.51351351
珠江摩尔 大三居 可注.册 随时入住 看房随时 近地铁,185,12000,64.86486486
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
"龙湖冠寓短租长租皆可,健身房影音厅等都有,这里是您更好的选择",30,4950,165
您没看错 珠江摩尔 复式楼出租 5000元 楼下永旺商城出门公交滴鉄,96,5000,52.08333333
回龙观龙回苑 正规三居室两厅一卫,116,7600,65.51724138
店长力推霍营回龙观东大街 豪华装修正规三居是 支持月付 拎包入,96,8800,91.66666667
马连店小区 精装两居 新配家具家电 随时看房 0押月付 采光好,80,5400,67.5
龙锦苑东二区 精装三居两卫 合租一家人即可 可押零付一,125,7200,57.6
龙禧苑二区 主卧独卫 可押0付1 地铁8号线平西府站 随时看房,25,2900,116
科学园站珠江摩尔172平米空间写字楼随时可以入住,172,12000,69.76744186
主卧带独卫 2200每月 0押金月付13号线回龙观龙泽佰嘉城,25,2200,88
0押金可月付 西二旗龙泽地 铁金域华府 百度滴滴 软件园,70,6000,85.71428571
回龙观地铁 龙腾苑精装三居室 看房随时,141,8800,62.41134752
国风美唐 主卧出租 包物业取暖 随时入住,25,3500,140
龙跃苑东四区 精装次卧和主卧出租 霍营回龙观站 月付房租零押金,15,1900,126.6666667
珠江摩尔国际 5.49米230平写字楼 配套全交通便利 包物业取暖,230,16000,69.56521739
生命科学园 领秀慧谷精装修三居室,89,6500,73.03370787
龙跃苑三区 精装修 拎包入住,92,6500,70.65217391
龙腾苑五区三室一厅一卫,118,8000,67.79661017
珠江摩尔184平三室丨生命科学园站、永旺商场旁丨可办照看房随时,184,13000,70.65217391
租房 0押金.可月付 流星花园三区 一居室 看房随时 8号线平西府,50,4400,88
押零付一 首开国风美唐 精装开间 霍营地铁站下楼50米,45,5500,122.2222222
押0付1 独门独户 开间精装修 8号线平西府站,50,4500,90
云趣园一区 正规三居室两卫 八号线育知路 精装 可月付 押零付一,120,7600,63.33333333
"东亚上北朝南一居室,4000随时入住。周边全是好吃的。",60,4000,66.66666667
租房 (0押金.可月付)开间 (13号线回龙观)包物业包取暖,50,4700,94
0押金可月付 西二旗龙泽地 铁金域华府 百度滴滴 软件园,70,6000,85.71428571
企赛推荐 龙腾苑五区 精装业主两居 希望找到爱惜房子的租户,98,6000,61.2244898
龙博苑三区正规两居室出租看房方便,80,6500,81.25
押0付一 龙跃苑四区 精装主卧独卫 阳隔地铁霍营回龙观,28,3200,114.2857143
主卧独卫带飘窗 田园风光雅苑 可押0付1 地铁8号线平西府站,25,3000,120
龙跃苑三区 精装主卧带阳台 霍营回龙观站 月付房租零押金,28,2600,92.85714286
龙跃苑便宜次卧看房随时 低于市场价 可以零押金月付,15,2000,133.3333333
霍营 国风美唐 精装正规三居室 随时看房 包物业取暖,98,8800,89.79591837
领秀慧谷 精装修一居室 地铁生命科学园站 北大国际医院 永旺,58,4600,79.31034483
霍营龙跃苑东四区单间出租 精装修面积大 8号13号,20,2400,120
0押金月付 龙跃苑龙腾苑精装三居室 随时入住,118,8200,69.49152542
"龙湖冠寓短租长租皆可,健身房影音厅等都有,这里是您更好的选择",30,4950,165
城铁13号线回龙观站龙腾苑4区主卧出租无中介费,18,2600,144.4444444
田园风光东区 精装次卧 随时看房 拎包入住 新配家具家电0押月付,90,2100,23.33333333
"东亚上北 正规一居室 可月付零押金,八号线平西府 电梯房",40,4900,122.5
"领秀慧谷 精装单间,家具家电齐全,随时入住,包物业取暖",25,2200,88
田园风光雅苑 大次卧 全新装修 地铁8号线附近 随时看房,23,2200,95.65217391
"8号线昌平线 尚.城精装2居,拎包入住,包物业取暖,无杂费",78,4500,57.69230769
13号线和8号线霍营站 朝南主卧带阳台 随时看房入住 四层,25,3000,120
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
主卧独卫 流星花园三区 随时看房 拎包入住 0押月付 新配家具家电,130,1600,12.30769231
龙腾苑五区 3居2厅2卫 业主直租 13号线回龙观龙泽 业主装修,118,9000,76.27118644
拎包入住的新房 价格 慧眼独具的你值得拥有,25,2200,88
13号线8号线霍营东大街地铁 龙跃苑东五区 大两居 业主直租随时看,98,6500,66.32653061
龙博苑二区二室一厅一卫,78,6300,80.76923077
霍营 回龙观东大街 龙跃苑 拎包入住 周边设施全,125,8000,64
云趣园三区精装两居室下楼地铁购物便利看房方便,93,6800,73.11827957
"8号线昌平线 尚.城精装2居,拎包入住,包物业取暖,无杂费",78,4500,57.69230769
企赛推荐 回龙观口 正规一室一厅出租 提前约 配套成熟,56,4500,80.35714286
0押金可月付 田园风光雅苑 次卧 地铁8号线平西府站,16,2000,125
低于市场价 精装修 拎包入住龙跃锦腾苑东一区二区三区四区五区,20,1980,99
西二旗 龙泽 回龙观新村 南向 主卧 落地窗 带阳台 随时入住,19,1980,104.2105263
龙锦苑五区 三居两卫 相寓装修 地铁8号线附近 随时看房,134,9000,67.1641791
8/13号线霍营站 龙跃苑东二区主卧独卫 精致装修 随时入住,25,3200,128
押零付一 龙锦苑东一区 正规三居室 精装 八号线回龙观东大街,130,7000,53.84615385
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
和谐家园二区 精装次卧出租 回龙观东大街站边 可押0付一,17,1800,105.8823529
回龙观领秀慧谷包物业取暖随时看房8号线朱辛庄地铁站,85,5600,65.88235294
城铁西二旗 百度 金域华府 融泽嘉园 押零付一 联想 新浪,117,5800,49.57264957
0押可月付 龙锦苑五区 精装大三居两卫 南北通透 可拎包入住,128,9800,76.5625
单间 龙跃四 精装大次卧 配置齐全交通便利 看房随时,120,2400,20
0押金月付 龙锦苑一区 精装正规次卧带独立卫生间 回龙观霍营,16,2400,150
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
首开智慧社两居,132,12000,90.90909091
0押金月付 回龙观13号地铁 新龙城龙腾苑四区龙旗广场正规两居室,80,6800,85
朱辛庄小区 直达西二旗 上地 便宜 拎包入住,12,600,50
首开智慧社 两居室 电梯房 包物业取暖 13号线回龙观龙泽新龙城,90,7800,86.66666667
0押金月付龙华园精装三居室包物业取暖地铁13号线,95,7300,76.84210526
东亚上北中心电梯房 精装修家具齐全 看房方便随时起租 近地铁,40,4300,107.5
"此房为南北向五室三厅四卫,建筑面积为260平米 拎包入住",260,12000,46.15384615
尚城大两居 价格美丽 配套齐全 交通便利 看房随时,96,4500,46.875
0押金月付 正规三居室 没有精装修随时入住,120,8000,66.66666667
首开智慧社新龙城龙腾苑龙跃苑 一居室 电梯房 13号线回龙观龙泽,52,4800,92.30769231
0押金月付 龙跃苑正规三居室出租 精装修 南北通透,125,8200,65.6
龙跃苑三区 精装主卧和次卧出租 霍营回龙观站 月付房租零押金,20,2100,105
田园风光 平西府站 随时看房 新配家电家具 拎包入住 0押月付,128,2100,16.40625
三家合租 大次卧 霍营回龙观站 月付房租零押金,135,2000,14.81481481
国风美唐 精装开间一居室出租 霍营地铁边包物业取暖 随时入住,50,4900,98
珠江摩尔国际 西向复式小三居 大落地飘窗 地铁 永旺,68,5500,80.88235294
霍营地铁 龙跃苑东四区豪装优化间 零押月付 拎包入住,98,2800,28.57142857
家 触手可及 回龙观佰嘉城国仕汇天露园 30平大主卧 可月付,35,2800,80
马连店小区 随时看房 二改三 可0押月付 随时入住 新配家电,90,6800,75.55555556
云趣园一区 精装三居室 南北通透 看房提前打电话,104,7200,69.23076923
回龙观龙回苑 正规三居室两厅一卫,116,7600,65.51724138
视野开阔家电齐全布置很温馨给您一个家的感觉,107,7000,65.42056075
押零付一龙跃苑东二区 三家合住出租朝南主卧 霍营地铁站,15,2500,166.6666667
"租房(0押金,可月付)公园悦府 两居室 包取暖(8号线平西府)",95,7888,83.03157895
押零付一 田园风光东区 正规朝南主卧独卫 低楼层 八号线平西府站,28,3400,121.4285714
"184平米大三室,珠江摩尔,地铁口、旁、急租、先到者得",184,13000,70.65217391
马连店 0押金可月付 次卧室 干净整洁 地铁8号线附近,13,2100,161.5384615
珠江摩尔 复式大三居室 租金低 面积大 可注1册 房东直租精装修,186,13000,69.89247312
"合租朝南次卧1700/月, 两家合住,业主出租。",18,1700,94.44444444
珠江摩尔国际 地铁西二旗下一站 可 容纳多人 看房随时,160,10000,62.5
"和谐家园二区 朝南大主卧带阳台,八号线回龙观东大街 押零付一",23,2600,113.0434783
正规卧室带独立卫生间 跟业主合租 随时可看 价格可谈 拎包入住,25,2500,100
龙跃苑三区 精装主卧带阳台 霍营回龙观站 月付房租零押金,28,2600,92.85714286
珠江摩尔西向三居 可 交通便利配套齐全 看房随时,184,13000,70.65217391
"精装修二层的两居室,适合老人,小区环境好",125,5400,43.2
"地铁边,急租好房大五居室 合租看过来 不超过十个人 花园洋房 可",157,12000,76.43312102
珠江摩尔复式大两居 166平米 落地窗 可注.册随时看房,166,9500,57.22891566
云趣园一区 三室一厅 房东直租 看房提前联系 已空置,103,7300,70.87378641
珠江摩派 精装修开间一居室 急租 临地铁生命科学园站,61,5000,81.96721311
"租房(0押金,可月付)两居室(13号线霍营)包取暖",80,8500,106.25
整租 首开智慧社 精装两居 配置齐全 交通便利 看房随时,83,7000,84.3373494
泰华龙旗广场 正规三居室 电梯房 适合一家人 有小孩,100,7100,71
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,3000,107.1428571
0押金可月付 流星花园二区 三居室 地铁8号线附近,108,6800,62.96296296
霍营城铁 精装四居室 可月付 可合租 随时看房,140,10000,71.42857143
企赛推荐 龙博苑一区 北门13号线 精装 提前预约,90,5600,62.22222222
首开国风美唐二期三室一厅一卫,94,8000,85.10638298
"合租正规大次卧,,8/13号线,小区安静和谐!",17,1800,105.8823529
龙锦苑东五区(8号线和13号线的交汇)整租三居室+精装修。,128,6500,50.78125
龙锦苑四区 主卧独卫带露台 押0付1 地铁8号线附近,30,2900,96.66666667
回龙观地铁 龙腾苑精装两居室 看房随时,98,6000,61.2244898
"南向小开间,只要3400元,包物业取暖,国风美唐楼下是地铁",40,3400,85
"马连店(0押金,可月付)两改三 包取暖(8号线平西府)",75,6900,92
"押零付一 龙锦苑东三区 四居两卫,五分到8号线,精装修 信用租房",135,9000,66.66666667
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,2800,100
马连店小区 次卧室 0押金可月付 地铁8号线平西府站,13,2000,153.8461538
龙博苑二区回龙观地铁正规一居室5000元,59,5000,84.74576271
龙腾苑二区 主卧独卫 0押金月付 13号线回龙观龙泽 随时住,25,3700,148
"领秀慧谷,环境整洁清爽,光照较好,冬暖夏凉",23,1700,73.91304348
"金达园小区,押一付一,拎包入住,家电齐全",15,1650,110
押零付一 龙跃苑一区 精装正规三居室 低楼层十三号线回龙观 霍营,126,7500,59.52380952
家 触手可及 回龙观佰嘉城小区 合租单间出租 可月付,16,2200,137.5
"二拨子新村.东区,家具家电齐全,交通方便,",15,1500,100
珠江摩派 复式 可注.册 生命科技园站,160,9800,61.25
相寓4.0装修房源 南北通透两居室 回龙观 商圈成熟 随时看住,98,6500,66.32653061
租房 0押金 可月付 公园悦府 主卧独卫 包物业取暖 8号线,30,2900,96.66666667
珠江摩派 北向两居室 业主着急出租只要5000 能注、册公司,61,5000,81.96721311
霍营地铁站 13 8号线 豪华装修 大两居 拎包入住 零押月付,90,6300,70
龙腾苑三区精装两居室大次卧 看房随时入住随时,98,2400,24.48979592
押零付一 国风美唐二期 小两居室 八号线回龙观东大街 霍营十三号,98,7300,74.48979592
押一付零回龙观龙腾苑六区精装主卧独卫出门13号线回龙观站,25,2500,100
马连店小区 随时看房 平西府站 可0押月付 新配家具 南北通透,90,6000,66.66666667
东亚上北 一居精装修 包物业取暖 13号线回龙观龙泽 电梯房,58,5000,86.20689655
龙跃苑四区 精装大四居 月付房租零押金 霍营回龙观站 随时看房,124,9000,72.58064516
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
押零付一 马连店小区 正规两居室 精装 八号线平西府站 可月付,75,6200,82.66666667
回龙观龙回苑 正规三居室两厅一卫,116,7600,65.51724138
龙跃苑一区 精装三居室 霍营回龙观站 随看随住 有钥匙 业主,124,7500,60.48387097
首开智慧社两居包物业取暖可谈,120,7900,65.83333333
领秀慧谷一居室 精装修 8号线 家具家电齐全 看房方便,58,3800,65.51724138
尚.城花园 精装修 复式格局 落地窗 永旺商城 随时入住,116,5700,49.13793103
"地铁边,急租好房和谐家园一区 正规南北通透三居室 合租优选 地",120,7900,65.83333333
0押金月付 北京人家龙兴园西区正规两居室包物业取暖,80,5400,67.5
国风美唐 精装小两居 包物业取暖 电梯房近地铁,65,6300,96.92307692
领秀慧谷区三室二厅二卫,108,8600,79.62962963
龙跃苑三区 精装主卧带阳台 霍营回龙观站 月付房租零押金,25,2100,84
龙锦苑东五区 业主直租 精装主卧独卫 拎包入住,118,2800,23.72881356
国风美唐 三居室看房随时 随时住 跳楼就是地铁 方便,93,8800,94.62365591
中国有摩派!摩派有永旺!永旺旁边双铁!购物交通齐全!册!,90,5500,61.11111111
国风美唐二期 正规两居室 精装 八号线回龙观东大街 可月付零押金,85,7300,85.88235294
国风美唐 主卧出租 包物业取暖 随时入住,25,3500,140
"东亚上北一居室4800,随时入住,周边配套设施齐全",60,4800,80
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
"朱辛庄新区,环境整洁清爽,光照较好,冬暖夏凉",15,1600,106.6666667
"尚城小区经典大两居室, 业主着急出租只要5100家具家电齐全",116,5100,43.96551724
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
家 触手可及 回龙观领秀慧谷小区 精装三居室 可合租月付,116,7000,60.34482759
霍营 国风美唐 精装正规三居室 随时看房 包物业取暖,98,8800,89.79591837
单间 龙跃东四 精装南向大次卧带阳台 配置齐全 看房随时,126,2600,20.63492063
"和谐家园二区 正规大次卧 三家住,八号线回龙观东大街 押零付一",25,2100,84
云趣园三区二室二厅一卫,105,5800,55.23809524
龙兴园西区 3室1厅1卫 业主直租 电梯房13号线西二旗龙泽生命科学,101,6000,59.40594059
田园风光东区 精装次卧 随时看房 拎包入住 新配家具家电0押月付,90,2100,23.33333333
"昌艺园 家具家电齐全,交通方便,",10,1000,100
公园悦府 次卧室 押0付1 地铁8号线附近 随时看房,16,2000,125
企赛推荐 首开智慧社 精装两居 干净整洁 温馨舒适,89,6000,67.41573034
押零付一 马连店小区 正规两居室 精装 八号线平西府站 可月付,75,6200,82.66666667
珠江摩尔国际 交通便利配套齐全 可 随时看房,224,16500,73.66071429
天露园南向主卧带独立卫生间 押0付1 随时看拎包住,28,2800,100
龙泽地铁边上业主两居室精装修有钥匙看房联系,74,6200,83.78378378
押一付一 主卧独卫 真实照片 6西侧 西二旗后花园,28,2200,78.57142857
尚城精装修两居室 温馨舒适 可居家 随时拎包入住,96,4700,48.95833333
珠江摩尔国际 精装小三居 可司营业执照 生命科学园站,91,5500,60.43956044
龙腾苑四区 正规三居室 精装 十三号线回龙观站 可押零付一 月付,125,7800,62.4
"东亚上北朝南一居室,4000随时入住。周边全是好吃的。",60,4000,66.66666667
云趣园三区 次卧精装修 13号线龙泽回龙观 随时看房入住,15,2200,146.6666667
便宜单间 8号线 昌平线 拎包入住,15,600,40
"回龙观珠江摩尔南向四居,装修写字楼,勿扰,随时可看房",230,16500,71.73913043
全心全意 回龙观站旁龙博苑一区精装一电全直接入住,60,2900,48.33333333
租房 0押金.可月付 天露园一区 精装阳隔 13号线龙泽,35,2200,62.85714286
公交 商场 电影院 房屋精装修 看房随时。,92,4800,52.17391304
电梯两居室 5400/月 零押金月付 东亚上北 13号线城铁回龙观站,60,5400,90
霍营地铁 豪华装修大两居 零押月付 拎包入住 挥泪甩租,98,7000,71.42857143
龙锦苑东二区 精装修三改四两卫业主直租)合租优选 可月付,136,9500,69.85294118
西二旗上地 回龙观新村西区 三家合租 主卧 南向 带阳台落地窗,25,2000,80
整租 泰华龙旗广 精装两居 配置齐全 交通便利 看房随时,81,7200,88.88888889
国风美唐 精装两居室出租 霍营地铁边 带电梯 押零付一,70,6700,95.71428571
押零付一 和谐家园二区 四居室 精装 八号线回龙观东大街全新配置,135,9000,66.66666667
品牌直租 全新家电配套齐全 拎包入住 环保装修 押一付一,30,4600,153.3333333
回龙观 龙禧苑正规卧室 可0押金.月付 临地铁8号线 拎包入住,13,1300,100
西二旗 龙泽 回龙观新村三家合租 南向 主卧 落地窗 带阳台,19,2100,110.5263158
"租房(0押金,可月付)两居室 包取暖 (8号线平西府)随时看房",80,6000,75
龙湖冠寓 精装 交通便利 免费健身房 独立卫浴 精装家具家电,30,4000,133.3333333
家 触手可及 天露园小区精装次卧 租户转租 房租可以月付,16,1800,112.5
龙跃苑四区 精装主卧带阳台 石墙 霍营回龙观站 月付房租零押金,25,2500,100
租房(0押金.可月付)主卧独卫 (8号线平西府)随时看房,120,2700,22.5
珠江摩尔 东向三居室 业主着急出租只要12000能,172,12000,69.76744186
生命科学园站旁复式大三居丨包物业取暖丨中.央空调丨可注.册,184,12000,65.2173913
看房随时 随时住零押金 可月付大两居 真实图片,102,6800,66.66666667
"新推,国风美唐小开间,南向只要3400元,包物业取暖,真实图片",40,3400,85
"和谐家园一区精装主卧,8号线回龙观东大街站,0押金可月付",102,2790,27.35294118
领秀慧谷精装修俩居室 朱辛庄8号线 随时用房,83,6000,72.28915663
和谐家园 精装三居室 押一付一 随时看房,119,7500,63.02521008
国风美唐 精装开间一居室出租 霍营地铁边包物业取暖 随时入住,50,4900,98
正规三居室 田园风光雅苑 可押0付1 地铁8号线平西府站 随时看房,125,7800,62.4
首开智慧社两居包物业取暖可谈,120,7900,65.83333333
单间 龙跃东四 精装南向大主卧独卫带浴缸 配置齐全 看房随时,126,3500,27.77777778
金域华府一期 万科精装 看房随时,89,7000,78.65168539
押一付零回龙观龙腾苑六区精装主卧独卫出门13号线回龙观站,25,2500,100
马连店家园 次卧室 押0付1 地铁8号线平西府 随时看房,12,1900,158.3333333
云趣园一区 精装三居室 南北通透 看房提前打电话,104,7200,69.23076923
"回龙观育新地铁泰华龙旗广场精装三居,看房联系",87,7200,82.75862069
珠江摩派 复式 可注.册 生命科技园站,160,9800,61.25
霍营地铁 龙跃苑东四区 主卧独卫 零押月付 拎包入住,97,3400,35.05154639
龙博苑二区 十三号线回龙观站 可月付 零押金 正规两居室 可合租,102,6200,60.78431373
0押金月付 龙跃苑新上精装复式出租 带露台,229,13000,56.76855895
"35平米南向主卧带独卫带阳台,国风美唐,包取暖,电梯房",35,3400,97.14285714
流星花园三区 随时看房 八号线 新配家具 可0押月付,128,2000,15.625
8/13号线霍营站 国风美唐正规两居 包物业取暖,92,7000,76.08695652
珠江摩尔 复式小三居 可注1册 适合5个人 昌平线城铁站,80,5600,70
国风美唐 精装两居室出租 霍营地铁边 带电梯 押零付一,70,6700,95.71428571
珠江摩尔+精装大一居+可+生命科学园,88,5000,56.81818182
"合租正规大次卧,,8/13号线,小区安静和谐!",17,1800,105.8823529
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,2900,103.5714286
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
可月付 零押金 东亚上北 正规两居室精装 八号线平西府 电梯房,80,6300,78.75
家 触手可及 回龙观佰嘉城小区 次卧出租 可月付,16,1800,112.5
"新发。和谐家园朝南次卧1800,拎包入住,包水电网,",118,1800,15.25423729
龙跃苑东二区 精装朝南大阳隔 三家合租 采光好 面积大 值得一看,30,2600,86.66666667
珠江摩派 生命科学园地铁 珠江摩尔 华北电力 永旺商城!,92,5000,54.34782609
家 触手可及 回龙观佰嘉城小区 合租单间出租 可月付,16,2200,137.5
"精装小两居,包物业取暖,只要6200元,接受合租,错过后悔",70,6200,88.57142857
矩阵小区69平一居室+业主包物业取暖+家电齐全+有电梯+8号线站,61,5000,81.96721311
珠江摩派精装修一居室 业主急租 配套成熟 看房随时,80,4800,60
龙湖冠寓 长租短租皆可 共享厨房 免费健身房 交通便利,30,4000,133.3333333
押零付一 龙跃苑东四区 四家合住出租一间主卧独卫 霍营地铁,25,3300,132
精装复式两居室 温馨 可押零付一 随时看房随时入住,115,6800,59.13043478
整租 龙博二 精装大两居 交通便利 配置齐全 看房随时,80,6800,85
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,3000,107.1428571
昌平 回龙观 珠江摩尔 大户型复式 5.49米注.册,164,9500,57.92682927
"东亚上北一居室4800,随时入住,周边配套设施齐全",60,4800,80
0押金可月付地铁13号线回龙观,85,8000,94.11764706
家 触手可及 回龙观佰嘉城小区 合租主卧 18平 可合租月付,18,2000,111.1111111
店长力推 霍营地铁 龙跃苑东五区豪华两居室 零押月付,80,6200,77.5
和谐家园 精装两居出租 8号线地铁 包物业,98,6500,66.32653061
回龙8观朱辛庄领秀慧谷精装两居室 南北通透 家具家电齐全,89,5300,59.5505618
您没看错 珠江摩尔 复式楼出租 5000元 楼下永旺商城出门公交滴鉄,96,5000,52.08333333
"百嘉城,干净整洁,正规成熟,随时看房,无中介",17,1700,100
回龙观地铁 龙腾苑精装三居室 看房随时,142,10000,70.42253521
"此房为南北向五室三厅四卫,建筑面积为260平米 拎包入住",260,12000,46.15384615
押零付一龙跃苑东二区 三家合住出租朝南主卧 霍营地铁站,15,2500,166.6666667
0押金月付回龙观8号线 正规三居室电梯房包物业取暖,110,6800,61.81818182
回龙观霍营 主卧独卫 龙跃苑东二区 0押金 8号线霍营地铁站,20,3500,175
马连店 0押金可月付 次卧室 干净整洁 地铁8号线附近,13,2100,161.5384615
租房 0押金.可月付 流星花园二区精装开间 13号线回龙观,50,4800,96
免押金 跳楼价甩租 龙跃苑三区 精装大两居 霍营地铁口 拎包入住,98,6200,63.26530612
合住主卧独卫 短租三个月 看房随随时 有钥匙真实图片,27,3000,111.1111111
0押金可月付 田园风光东区 次卧 全新装配 地铁8号线,20,2000,100
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
0押金月付 正规两居室电梯房精装修随时入住,80,6600,82.5
龙锦苑东五区 南向主卧独卫出租 情侣优选 干净整洁 月付,136,2700,19.85294118
0押金月付 领秀慧谷区正规三室一厅一卫,99,6500,65.65656566
0押金月付全南向两居室出租随时看房入住装修没有毛病,88,8000,90.90909091
可月付 精装修 家电家具齐全 随时看房,75,6000,80
主卧独卫精装修 13号线回龙观龙泽 龙腾苑六区 随时看房入住,20,3500,175
押零付一 国风美唐二期 小两居室 八号线回龙观东大街 霍营十三号,98,7300,74.48979592
东村家园便宜两居室仅租6000元随时看房,80,6000,75
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
"地铁边,急租好房正规南北通透大三居 合租优选 可押零付一 随时",118,7000,59.3220339
单间 龙跃四 精装朝南次卧带阳台 配置齐全 交通便利 拎包入住,25,2800,112
家 触手可及 回龙观佰嘉城小区 合租主卧 16平 可合租月付,16,2000,125
首开智慧社三室一厅二卫,132,12000,90.90909091
珠江摩尔 精装修 复式大两居室 昌平线城周边 永旺 可,80,9000,112.5
龙锦苑东一区 豪装3居2卫 邻近8号线 包物业科押0月付,125,8000,64
企赛推荐 国风美唐 精装大两居 靠谱出租哦 6霍营,98,6100,62.24489796
天龙苑小区 精装一居室 随时入住 步行5到东大街站,56,5000,89.28571429
流星花园三区 电梯楼 随时看房 拎包入住 交通便利 0押月付,126,2100,16.66666667
龙锦苑东一区 精装三居两卫 8号线 可押0月付 热手,128,8000,62.5
8号线育新站 北新家园 邮政研究院 金燕龙大厦单间卧室出租随时看,15,1000,66.66666667
史各庄路东 尚.城小区 复式三居室 家电齐全 生命科学园,148,5500,37.16216216
龙腾苑六区 南向大主卧带阳台 0押金月付 13号线回龙观龙泽随时看,35,3500,100
首开国风美唐二期三室一厅一卫,94,8000,85.10638298
企赛推荐 龙博苑一区 北门13号线 精装 提前预约,90,5600,62.22222222
"押零付一 龙锦苑东三区 四居两卫,五分到8号线,精装修 信用租房",135,9000,66.66666667
龙锦苑四区 温馨小两居室 装修没的说 合租优选 平西府 可月,85,5500,64.70588235
阳隔带阳台 田园风光 押0付1 地铁8号线平西府站 随时看房,27,2500,92.59259259
电梯两居室 5400/月 零押金月付 东亚上北 13号线城铁回龙观站,60,5400,90
"8号线昌平线 尚.城精装2居,拎包入住,包物业取暖,无杂费",78,4500,57.69230769
霍营城铁 精装主卧带阳台 可月付 龙跃苑三区龙腾苑四区,30,2800,93.33333333
"尚城小区经典小两居室,业主着急出租只要4400看房随时",92,4400,47.82608696
流星花园二区 随时看房 精装三居室 拎包入住 欧式装修 0押月付,129,5900,45.73643411
回龙观东大街 四居两卫 包物业取暖. 全新配套 押0付1.拎包入住,150,9880,65.86666667
回龙观 云趣园一区 次卧 <押0付1地铁8号线附近,12,2100,175
家 触手可及 回龙观天露园小区 合租次卧 可月付,16,1800,112.5
"西二旗,软件园北侧金域华府一期2居室融泽嘉园滴滴",90,7500,83.33333333
整租 龙跃四 精装大三居 配置齐全 交通便利 看房随时,119,8500,71.42857143
珠江摩派 一居室 使用面积大 看房随时 地铁 配套齐全,70,5500,78.57142857
"朱辛庄新区,环境整洁清爽,光照较好,冬暖夏凉",15,1600,106.6666667
0押金可月付 田园风光雅苑 大次卧 地铁8号线平西府站旁,13,2000,153.8461538
0押金月付 龙跃苑南北通透精装修两居室 霍营站,88,8000,90.90909091
佰嘉城 大次卧带阳台 13号线龙泽 随时看房入住 好房天露园,18,2700,150
回龙观育新地铁泰华龙旗广场 精装三居 电梯房 业主直租 8号线,87,7200,82.75862069
正规卧室 押0付1 全新配置 随时可看.拎包住,20,2200,110
龙锦苑四区精装3居室 南北通透环境优美 交通便利拎包住,119,7800,65.54621849
龙跃苑东四区优化间 月付 拎包入住,125,2800,22.4
"朱辛庄小区,精装现房,格局方正,男女不限,随时住",20,1650,82.5
